******************************************** REINFORCEMENT LEARNING AI LOGBOOK ********************************************
2021-02-19_20-58-15 || Version: 2


------------------------------------------- NOTES -------------------------------------------
Rewards for Wins, only

------------------------------------------- GAME INFORMATION -------------------------------------------
Number of Fields: 36 || Number of Pieces Per Player: 6

        REWARDS for...
...Valid Steps: 0 || ...Milestones: 0 || ...Winning: 1 || ...Loosing: -1


------------------------------------------- SIMULATION INFORMATION -------------------------------------------
Action Space Size: 216 || State Space Size: 258048 || Q-Table Size: 55738368
Learning Rate: 0.1 || Discount Rate: 0.99
Number of Episodes: 3000000

        EXPLORATION...
...Starting Rate: 1 || ...Maximum Rate: 1 || ...Minimum Rate: 0.0000001 || ...Decay Rate: 0.0000065


------------------------------------------- STATISTICS PER 25000 EPISODES -------------------------------------------
Rewards: -1.00 || Valid Steps: 9.72 % || Milestones: 0.00 % || Wins: 0.00 % / 0 || Episodes: 0 to 25000
Rewards: -1.00 || Valid Steps: 23.49 % || Milestones: 0.00 % || Wins: 0.00 % / 0 || Episodes: 25000 to 50000
Rewards: -1.00 || Valid Steps: 34.79 % || Milestones: 0.00 % || Wins: 0.00 % / 0 || Episodes: 50000 to 75000
Rewards: -1.00 || Valid Steps: 44.63 % || Milestones: 0.00 % || Wins: 0.00 % / 0 || Episodes: 75000 to 100000
Rewards: -1.00 || Valid Steps: 52.78 % || Milestones: 0.00 % || Wins: 0.00 % / 0 || Episodes: 100000 to 125000
Rewards: -1.00 || Valid Steps: 59.89 % || Milestones: 0.00 % || Wins: 0.00 % / 0 || Episodes: 125000 to 150000
Rewards: -1.00 || Valid Steps: 65.61 % || Milestones: 0.01 % || Wins: 0.00 % / 0 || Episodes: 150000 to 175000
Rewards: -1.00 || Valid Steps: 71.06 % || Milestones: 0.21 % || Wins: 0.00 % / 0 || Episodes: 175000 to 200000
Rewards: -1.00 || Valid Steps: 75.27 % || Milestones: 0.77 % || Wins: 0.00 % / 0 || Episodes: 200000 to 225000
Rewards: -1.00 || Valid Steps: 78.96 % || Milestones: 1.66 % || Wins: 0.00 % / 0 || Episodes: 225000 to 250000
Rewards: -0.99 || Valid Steps: 82.25 % || Milestones: 3.42 % || Wins: 0.26 % / 66 || Episodes: 250000 to 275000
Rewards: -0.96 || Valid Steps: 84.77 % || Milestones: 5.69 % || Wins: 1.87 % / 468 || Episodes: 275000 to 300000
