******************************************** REINFORCEMENT LEARNING AI LOGBOOK ********************************************
2021-02-19_15-31-55 || Version: 2


------------------------------------------- NOTES -------------------------------------------
Positive rewards for Milestones and Wins, only

------------------------------------------- GAME INFORMATION -------------------------------------------
Number of Fields: 36 || Number of Pieces Per Player: 6

        REWARDS for...
...Valid Steps: 0 || ...Milestones: 10 || ...Winning: 100 || ...Loosing: -1


------------------------------------------- SIMULATION INFORMATION -------------------------------------------
Action Space Size: 216 || State Space Size: 258048 || Q-Table Size: 55738368
Learning Rate: 0.1 || Discount Rate: 0.99
Number of Episodes: 3000000

        EXPLORATION...
...Starting Rate: 1 || ...Maximum Rate: 1 || ...Minimum Rate: 0.0000001 || ...Decay Rate: 0.0000065


------------------------------------------- STATISTICS PER 25000 EPISODES -------------------------------------------
Rewards: -1.00 || Valid Steps: 9.56 % || Milestones: 0.00 % || Wins: 0.00 % / 0 || Episodes: 0 to 25000
Rewards: -1.00 || Valid Steps: 23.21 % || Milestones: 0.00 % || Wins: 0.00 % / 0 || Episodes: 25000 to 50000
Rewards: -1.00 || Valid Steps: 35.17 % || Milestones: 0.00 % || Wins: 0.00 % / 0 || Episodes: 50000 to 75000
Rewards: -1.00 || Valid Steps: 44.57 % || Milestones: 0.00 % || Wins: 0.00 % / 0 || Episodes: 75000 to 100000
Rewards: -0.98 || Valid Steps: 52.51 % || Milestones: 0.03 % || Wins: 0.00 % / 0 || Episodes: 100000 to 125000
Rewards: -0.90 || Valid Steps: 59.69 % || Milestones: 0.16 % || Wins: 0.00 % / 0 || Episodes: 125000 to 150000
Rewards: -0.70 || Valid Steps: 65.91 % || Milestones: 0.50 % || Wins: 0.00 % / 0 || Episodes: 150000 to 175000
Rewards: -0.35 || Valid Steps: 70.74 % || Milestones: 1.08 % || Wins: 0.00 % / 0 || Episodes: 175000 to 200000
Rewards: 0.27 || Valid Steps: 75.24 % || Milestones: 2.12 % || Wins: 0.00 % / 0 || Episodes: 200000 to 225000
Rewards: 1.18 || Valid Steps: 78.82 % || Milestones: 3.63 % || Wins: 0.00 % / 0 || Episodes: 225000 to 250000
Rewards: 2.83 || Valid Steps: 82.04 % || Milestones: 5.98 % || Wins: 0.26 % / 66 || Episodes: 250000 to 275000
Rewards: 6.17 || Valid Steps: 84.79 % || Milestones: 9.01 % || Wins: 1.94 % / 485 || Episodes: 275000 to 300000
