******************************************** REINFORCEMENT LEARNING AI LOGBOOK ********************************************
2021-02-18_18-31-28 || Version: 2


------------------------------------------- NOTES -------------------------------------------
Positive rewards for valid steps, only

------------------------------------------- GAME INFORMATION -------------------------------------------
Number of Fields: 36 || Number of Pieces Per Player: 6

        REWARDS for...
...Valid Steps: 1 || ...Milestones: 0 || ...Winning: 0 || ...Loosing: -1


------------------------------------------- SIMULATION INFORMATION -------------------------------------------
Action Space Size: 216 || State Space Size: 258048 || Q-Table Size: 55738368
Learning Rate: 0.1 || Discount Rate: 0.99
Number of Episodes: 3000000

        EXPLORATION...
...Starting Rate: 1 || ...Maximum Rate: 1 || ...Minimum Rate: 0.0000001 || ...Decay Rate: 0.0000065


------------------------------------------- STATISTICS PER 25000 EPISODES -------------------------------------------
Rewards: -0.89 || Valid Steps: 9.72 % || Milestones: 0.00 % || Wins: 0.00 % / 0 || Episodes: 0 to 25000
Rewards: 17.78 || Valid Steps: 99.89 % || Milestones: 98.02 % || Wins: 97.40 % / 24351 || Episodes: 1025000 to 1050000
Rewards: 17.81 || Valid Steps: 99.91 % || Milestones: 98.28 % || Wins: 97.80 % / 24449 || Episodes: 1050000 to 1075000
Rewards: 17.83 || Valid Steps: 99.92 % || Milestones: 98.47 % || Wins: 98.01 % / 24503 || Episodes: 1075000 to 1100000
Rewards: 17.84 || Valid Steps: 99.93 % || Milestones: 98.62 % || Wins: 98.27 % / 24567 || Episodes: 1100000 to 1125000
Rewards: 17.88 || Valid Steps: 99.94 % || Milestones: 98.94 % || Wins: 98.63 % / 24658 || Episodes: 1125000 to 1150000
Rewards: 17.89 || Valid Steps: 99.95 % || Milestones: 99.04 % || Wins: 98.77 % / 24692 || Episodes: 1150000 to 1175000
Rewards: 17.90 || Valid Steps: 99.96 % || Milestones: 99.17 % || Wins: 98.97 % / 24742 || Episodes: 1175000 to 1200000
Rewards: 17.93 || Valid Steps: 99.96 % || Milestones: 99.35 % || Wins: 99.15 % / 24788 || Episodes: 1200000 to 1225000
Rewards: 17.93 || Valid Steps: 99.97 % || Milestones: 99.40 % || Wins: 99.26 % / 24815 || Episodes: 1225000 to 1250000
Rewards: 17.95 || Valid Steps: 99.98 % || Milestones: 99.57 % || Wins: 99.41 % / 24853 || Episodes: 1250000 to 1275000
Rewards: 17.96 || Valid Steps: 99.98 % || Milestones: 99.61 % || Wins: 99.48 % / 24869 || Episodes: 1275000 to 1300000
Rewards: 17.96 || Valid Steps: 99.98 % || Milestones: 99.67 % || Wins: 99.56 % / 24891 || Episodes: 1300000 to 1325000
Rewards: 17.96 || Valid Steps: 99.98 % || Milestones: 99.68 % || Wins: 99.60 % / 24901 || Episodes: 1325000 to 1350000
Rewards: 17.97 || Valid Steps: 99.99 % || Milestones: 99.73 % || Wins: 99.67 % / 24917 || Episodes: 1350000 to 1375000
Rewards: 17.97 || Valid Steps: 99.99 % || Milestones: 99.77 % || Wins: 99.70 % / 24925 || Episodes: 1375000 to 1400000
Rewards: 17.98 || Valid Steps: 99.99 % || Milestones: 99.82 % || Wins: 99.76 % / 24941 || Episodes: 1400000 to 1425000
Rewards: 17.98 || Valid Steps: 99.99 % || Milestones: 99.81 % || Wins: 99.78 % / 24944 || Episodes: 1425000 to 1450000
Rewards: 17.99 || Valid Steps: 99.99 % || Milestones: 99.89 % || Wins: 99.85 % / 24963 || Episodes: 1450000 to 1475000
Rewards: 17.99 || Valid Steps: 99.99 % || Milestones: 99.91 % || Wins: 99.88 % / 24969 || Episodes: 1475000 to 1500000
